primary_isbn13,title,author,publish_year,page_count,publisher,ol_edition_count,ol_subjects,ol_ebook_access,ol_languages,ol_first_publish_year,is_bestseller
9.78098E+12,Filling the Modern Medicine Cabinet,Susan Blackard,2014,,EtAlia Press,1,"['Health', 'Medicine']",no_ebook,['eng'],2014,0
9.7815E+12,Black Rhino Records,"Phillips, Claude, III",2014,,Independent Publisher,1,[],no_ebook,['eng'],2014,0
9.78147E+12,Financial Accounting Workbook,Patrick,2014,,Kendall Hunt Publishing Company,1,['Accounting'],no_ebook,['eng'],2014,0
9.7815E+12,Simple Sandwich Bread,Carla Shives,2014,28,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2014,0
9.7815E+12,"Barnabae Itinerarium, or Barnabee's Journal Volume 2",Richard Brathwaite,2014,454,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2014,0
9.78131E+12,Politics of the New Europe,lan Budge,2014,432,Taylor & Francis Group,3,"['Europe, politics and government, 1989-']",no_ebook,['eng'],2014,0
9.78163E+12,Riddle in Stone Series,Robert Evert,2014,,Diversion Publishing Corp.,1,[],no_ebook,['eng'],2014,0
9.78099E+12,navigating career crossroads ,jane jackson ,2014,210,the omne group,1,[],printdisabled,['eng'],2014,0
9.78148E+12,Leggy Blonde,Aviva Drescher,2014,256,Gallery Books,3,[],no_ebook,['eng'],2014,0
9.78148E+12,Egret Ranch,Andrew Gaeddert,2015,142,"Lulu Press, Inc.",3,[],no_ebook,['eng'],2015,0
9.78152E+12,Secret,J. L. Silver,2015,26,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2015,0
9.78126E+12,Gen Combo Puntos; Wkbk/lm V1 Puntos de Partida; Wkbk/lm V2 Puntos de Partida,Thalia Dorwick,2015,,McGraw-Hill Education,1,[],no_ebook,['eng'],2015,0
9.78151E+12,Waiting to Lose,Dawn Chiletz,2015,438,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2015,0
9.78152E+12,World War II Diary of John Thomas Stricklin,John Stricklin,2015,196,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2015,0
9.78387E+12,"Perspectives in Metropolitan Research, Volume I : Self-Induced Shocks",Gernot Grabher,2015,224,Jovis Verlag GmbH,1,"['City planning', 'Urbanization']",no_ebook,['eng'],2015,0
9.78135E+12,"The Turf Register, and Sportsman & Breeder's Stud-Book, by W. Pick [And R. Johnson]",William Pick,2015,608,Arkose Press,3,[],no_ebook,['eng'],2015,0
9.78151E+12,"Etchbooks Cameron, Qbert, College Rule",Etchbooks,2015,100,West Margin Press,1,[],no_ebook,['eng'],2015,0
9.78152E+12,Amor Vermelho,Natural Red,2015,42,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2015,0
9.7815E+12,Craven 7e Text & Prepu; Lynn 4e Text & Checklists; Plus Taylor 3e Video Guide Package,Lww,2015,,Lippincott Williams & Wilkins,1,[],no_ebook,['eng'],2015,0
9.78102E+12,Town Register,Mitchell Publishing Co,2015,,"Creative Media Partners, LLC",4,[],no_ebook,['eng'],2015,0
9.78148E+12,Foolproof,Diane Tullson,2015,,Orca Book Publishers USA,1,[],no_ebook,['eng'],2015,0
9.78191E+12,Quire of Paper,Maura Dooley,2015,,Smith/Doorstop Books,1,['Poetry (poetic works by one author)'],no_ebook,['eng'],2015,0
9.78146E+12,Hidden Agendas,Paul Boardman,2015,,eBookit.com,1,"['Fiction, romance, suspense', 'Fiction, action & adventure', 'United states, fiction', 'Crime, fiction']",no_ebook,['eng'],2015,0
9.78144E+12,History of Al-Tabari Vol. 23 : The Zenith of the Marwanid House,Martin Hinds,2015,270,State University of New York Press,1,"['Islamic empire, history']",no_ebook,['eng'],2015,0
9.78152E+12,Shades of Color Too,P. L. Godfrey,2015,84,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2015,0
9.78151E+12,Truly Organic,Angus Day,2015,668,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2015,0
9.78151E+12,Barbara Blomberg,Georg Ebers,2015,306,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2015,0
9.7894E+12,Quantum Theory,Giulio Chiribella,2015,528,"Springer London, Limited",3,['Quantum theory'],no_ebook,['eng'],2015,0
9.7815E+12,Emotional Survival Kit,Denise W. Anderson,2015,,Independent Publisher,1,[],no_ebook,['eng'],2015,0
9.78151E+12,"Etchbooks Anna, Popsicle, Blank",Etchbooks,2015,100,West Margin Press,1,[],no_ebook,['eng'],2015,0
9.78161E+12,Memoirs of Toussaint and Isaac Louverture,Arthur Flannigan Saint-Aubin,2015,,Lehigh University Press,1,"['Autobiography', 'Toussaint louverture, 1743?-1803', 'Blacks in literature', 'Haiti, history']",no_ebook,['eng'],2015,0
9.78163E+12,Christianity,Raimon Panikkar,2015,316,Orbis Books,2,"['Philosophical theology', 'Philosophy', 'Christianity', 'Theology', 'Person and offices']",no_ebook,['eng'],2015,0
9.78133E+12,Ode to Joy for Guitar and Double Bass - Pure Duet Sheet Music by Lars Christian Lundholm,Lars Christian Lundholm,2015,,"Lulu Press, Inc.",1,[],no_ebook,['eng'],2015,0
9.78151E+12,Uncommon Sense,Faris Greybear,2015,26,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2015,0
9.78151E+12,"Etchbooks Collin, Baseball, Wide Rule, 6 X 9', 100 Pages",Etchbooks,2015,100,West Margin Press,1,[],no_ebook,['eng'],2015,0
9.78112E+12,Computation of nonlinear structures,Debabrata Ray,2015,,John Wiley & Sons,1,"['Nonlinear mechanics', 'Mathematical models', 'Finite element method', 'Numerical grid generation (Numerical analysis)', 'Structural analysis (engineering)']",no_ebook,['eng'],2015,0
9.78136E+12,Festival Da Jazz 2015 - Edition Bucherer,Giancarlo Cattaneo,2015,,Blurb,1,[],no_ebook,['eng'],2015,0
9.78152E+12,Little Birdie Told Me,Mimi MIlford,2015,370,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2015,0
9.78154E+12,Body Switch,M. G. Higgins,2015,,"Saddleback Educational Publishing, Incorporated",1,[],no_ebook,['eng'],2015,0
9.78147E+12,Sociology 2,Steve Chapman,2015,,Hodder Education Group,1,['Sociology'],no_ebook,['eng'],2015,0
9.78151E+12,"Mindclay Modern Creative Notebook, Large, Texas Flag, Soft Cover (7. 5 X 9. 25) (Doodle, Draw and Sketch Journal Series)",Mindclay,2015,186,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2015,0
9.78935E+12,Bhimrao Ambedkar,Sowmya Rajendran,2015,,Tulika Publishers,1,[],no_ebook,['eng'],2015,0
9.78152E+12,Kali's Reading Log,Martha Day Zschock,2015,,Applewood Books,1,[],no_ebook,['eng'],2015,0
9.78075E+12,We'll Meet Again,Mary Nichols,2015,384,"Allison & Busby, Limited",1,"['World war, 1939-1945, fiction', 'Fiction, general']",no_ebook,['eng'],2015,0
9.78198E+12,How to Get It,Coni Judge,2015,302,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2015,0
9.78151E+12,"Tpolemos, Means War",Starr Atkins,2015,54,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2015,0
9.78134E+12,"Mechanical Movements, Powers, Devices and Appliances;",Gardner Dexter Hiscox,2015,,"Creative Media Partners, LLC",2,[],no_ebook,['eng'],2015,0
9.78132E+12,Funding Religious Heritage,Anne Fornerod,2015,258,Taylor & Francis Group,6,"['Cultural property, protection', 'Church and state, europe', 'Cultural property', 'Protection', 'Law and legislation', 'Church and state']",no_ebook,['eng'],2015,0
9.78011E+12,Justice Act  2015,Northern Ireland,2015,,"Stationery Office, The",1,"['Justice', 'Northern ireland, politics and government']",no_ebook,['eng'],2015,0
9.78152E+12,Sobs and Smiles,Glenn Warner,2015,164,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2015,0
9.78055E+12,The book of shane,Nick Eliopulos,2015,192,Scholastic Inc.,3,"['Good and evil', 'Fantasy', 'Shapeshifting', 'Human-animal relationships', 'Short stories', 'Fiction', ""Children's fiction"", 'Boys, fiction', 'Supernatural, fiction', 'Juvenile fiction']",printdisabled,['eng'],2015,0
9.78168E+12,Steering Through Chaos,Scott Wilson,2015,,Salubris,2,[],no_ebook,['eng'],2015,0
9.78151E+12,Prayer Rain,"Miller, John",2015,148,CreateSpace Independent Publishing Platform,3,[],no_ebook,['eng'],2015,0
9.78152E+12,Omega Heart,G. G. Géricault,2015,286,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2015,0
9.78132E+12,Not Easily Conquered,dropdeaddream whatarefears,2015,,Blurb,1,[],no_ebook,['eng'],2015,0
9.78185E+12,The world's toughest races,Ali Clarke,2015,,Summersdale,1,"['Reference', 'TRAVEL', 'Special Interest', 'SPORTS & RECREATION', 'Sports', 'GAMES', 'Business Aspects', 'Gambling', 'Essays', 'Extreme sports']",borrowable,['eng'],2015,0
9.78133E+12,Blender Handbook,Bruce Masters,2015,,"Lulu Press, Inc.",1,[],no_ebook,['eng'],2015,0
9.78133E+12,Great Secret of the Flower of Life and the Light Liquid of the Gods,Maximillien De Lafayette,2015,,"Lulu Press, Inc.",1,[],no_ebook,['eng'],2015,0
9.78131E+12,Acp Fin 3310 Intro to Financial Mgt,,2015,,Cengage South-Western,1,[],no_ebook,['eng'],2015,0
9.78981E+12,"Particle and Astroparticle Physics, Gravitation and Cosmology : Predictions, Observations and New Projects",Vladimir Alexeevich Petrov,2015,,World Scientific Publishing Co Pte Ltd,1,[],no_ebook,['eng'],2015,0
9.78151E+12,Strength and Mass,Jason Farley,2015,76,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2015,0
9.78152E+12,SUDOKU 16 X 16 Puzzle Book 2,Kenneth Quinlan,2016,114,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2016,0
9.78147E+12,"Modernism, Science, and Technology",Mark S. Morrisson,2016,191,Bloomsbury Academic,4,"['Modernism (literature)', 'Science in literature', 'Technology in literature', 'LITERARY CRITICISM', 'European', 'English, Irish, Scottish, Welsh', 'American', 'General', 'Literatur', 'Moderne']",no_ebook,['eng'],2016,0
9.78132E+12,Music in Epic Film,Stephen Meyer,2016,,Taylor & Francis Group,1,['Motion picture music'],no_ebook,['eng'],2016,0
9.78153E+12,Shadow Empire,J. Robbins,2016,466,CreateSpace Independent Publishing Platform,3,[],no_ebook,['eng'],2016,0
9.78141E+12,Win that sprint,Angela Royston,2016,,,1,"['Dynamics', 'Juvenile literature', 'Force and energy', 'Force and energy, juvenile literature', 'Motion', 'Motion, juvenile literature', 'Sports', 'Sports, juvenile literature']",borrowable,['eng'],2016,0
9.781E+12,Poet Robot,E.I. Wong,2016,112,,1,"['Asian American authors', 'American poetry']",no_ebook,['eng'],2016,0
9.78191E+12,My Tiny Garden,Lucy Scott,2016,,Pavilion Books,2,"['Gardening', 'Gardens, design']",no_ebook,['eng'],2016,0
9.78011E+12,Children and Young People (Scotland) Act 2014 (Consequential Modifications) Order 2016,Great Britain,2016,,"Stationery Office, The",1,"['Law, scotland']",no_ebook,['eng'],2016,0
9.78154E+12,Fayted,E. M. Moon,2016,284,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2016,0
9.78137E+12,UNPLUGGED Magazine (June 2016 Premium),Phillip W. Bufford,2016,,Blurb,1,[],no_ebook,['eng'],2016,0
9.78194E+12,Never built New York,Greg Goldin,2016,407,Metropolis Books,1,"['Unbuilt architectural projects', 'Buildings, structures', 'New york (n.y.), buildings, structures, etc.', 'Architecture, united states', 'Buildings']",no_ebook,['eng'],2016,0
9.78132E+12,Strengthening the Rule of Law Through the un Security Council,Hilary Charlesworth,2016,304,Taylor & Francis Group,6,"['United nations, security council', 'Rule of law', 'United Nations. Security Council', 'United Nations']",no_ebook,['eng'],2016,0
9.78367E+12,Novel Ontology and Machine Learning Driven Hybrid Clinical Decision Support Framework for Cardiovascular Preventative Care,Kamran Farooq,2016,,GRIN Verlag GmbH,1,[],no_ebook,['eng'],2016,0
9.78154E+12,Moon Maid,Edgar Rice Burroughs,2016,164,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2016,0
9.78074E+12,Cybercrime,Noel Merino,2016,,Greenhaven Publishing LLC,1,[],no_ebook,['eng'],2016,0
9.78152E+12,Today Baylee Will Be a Princess,Paula Croyle,2016,,Andrews McMeel Publishing,1,[],no_ebook,['eng'],2016,0
9.78153E+12,Chronicles of Laoonica,Kerri Lorenz,2016,334,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2016,0
9.78087E+12,The urban farmer,Curtis Stone,2016,265,,1,"['Urban agriculture', 'Vegetable gardening', 'Horticulture', 'Self-reliant living']",no_ebook,['eng'],2016,0
9.78134E+12,Karen's Baby (Baby-Sitters Little Sister: Super Special #5),Ann M. Martin,2016,,"Scholastic, Incorporated",1,"[""Children's fiction"", 'Infants, fiction', 'Brothers and sisters, fiction']",no_ebook,['eng'],2016,0
9.78154E+12,True Love,Lizza Paulson,2016,34,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2016,0
9.78196E+12,Earliest Church,William P. Sampson,2016,170,New Academia Publishing/ The Spring,2,[],no_ebook,['eng'],2016,0
9.78751E+12,京语366句会话句,何思源,2016,180,She hui ke xue wen xian chu ban she,1,"['Vietnamese language', 'Conversation and phrase books', 'Chinese', 'English', 'Russian', 'Japanese']",no_ebook,"['jpn', 'chi', 'rus', 'eng', 'vie']",2016,0
9.7816E+12,"It's Halloween, Dear Dragon",Margaret Hillert,2016,,Norwood House Press,1,"[""Children's fiction"", 'Halloween, fiction', 'Dragons, fiction']",no_ebook,['eng'],2016,0
9.78148E+12,One Final Run,Gordon Mack,2016,,"Outskirts Press, Incorporated",1,[],no_ebook,['eng'],2016,0
9.78037E+12,Peep and Egg,Laura Gehl,2016,,"Farrar, Straus & Giroux",1,"['Birth', 'Sisters', 'Eggs', 'Chickens', 'Fear', 'Fiction', ""Children's fiction"", 'Chickens, fiction', 'Eggs, fiction', 'Sisters, fiction']",printdisabled,['eng'],2016,0
9.78082E+12,The Borders of Dominicanidad,Lorgia García-Peña,2016,288,Duke University Press,3,"['Dominican americans', 'Blacks, race identity', 'Immigrants, united states', 'United states, social conditions', 'Dominican republic, foreign relations', 'Haiti, foreign relations', 'United states, foreign relations, dominican republic', 'Race identity', 'Blacks', 'Immigrants']",no_ebook,['eng'],2016,0
9.78153E+12,Swear Word Adult Coloring Book,Sally Stevens,2016,44,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2016,0
9.78153E+12,My Romantic Adventures #104,Kari Therrian,2016,38,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2016,0
9.78162E+12,Doctor to the Front,Donald B. Koonce,2016,,University of Tennessee Press,1,"['Confederate states of america, army', 'Confederate states of america, biography', 'Surgeons, biography', 'United states, history, civil war, 1861-1865, personal narratives, confederate', 'United states, history, civil war, 1861-1865, medical care']",no_ebook,['eng'],2016,0
9.78154E+12,ADDRESSBOOK - Red Balloons,Campus Elysium,2016,252,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2016,0
9.78163E+12,Climate Change and Public Health,Cassandra Evans,2016,95,"Nova Science Publishers, Incorporated",1,"['Climatic changes', 'Public health', 'Global warming']",no_ebook,['eng'],2016,0
9.78153E+12,Mandala Designs,Margot Parker,2016,36,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2016,0
9.78154E+12,Hell Followed with Him,Kat Jameson,2016,278,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2016,0
9.78153E+12,Excerpts from : the Life and Dying of Feliz Piez : Book II,Feliz Piez,2016,398,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2016,0
9.78073E+12,Clarrie's Pig Day Out,Jen Storer,2016,32,ABC Books,2,"[""Children's fiction"", 'Domestic animals, fiction', 'Farms', 'Juvenile fiction', 'Farmers', 'Domestic animals', 'Plays on words', 'Fiction', 'Exploitations agricoles', 'Romans, nouvelles, etc. pour la jeunesse']",borrowable,['eng'],2016,0
9.78152E+12,Sons of Mayhem 3,Nikki Pink,2016,,Independently Published,1,[],no_ebook,['eng'],2016,0
9.78129E+12,Revise Key Stage 3 Mathematics Study Guide,Bobbie Johns,2016,107,"Pearson Education, Limited",1,"['Mathematics, examinations, questions, etc.']",no_ebook,['eng'],2016,0
9.78154E+12,Elephant : Coloring Book for Adults Vol. 2,Mimic Mock,2016,66,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2016,0
9.78154E+12,From Oath to Action,Jeff Edelstein,2016,204,CreateSpace Independent Publishing Platform,1,"['Political leadership', 'Democracy']",no_ebook,['eng'],2016,0
9.78153E+12,Your Notebook! My Favorite Perfume Is Horse,Mary Hirose,2016,128,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2016,0
9.78168E+12,"Emblems, Banners and Streamers",Jupiter Kids,2016,,Speedy Publishing LLC,1,[],no_ebook,['eng'],2016,0
9.78151E+12,Cooking with Leo,Erica Daniels,2016,226,"Skyhorse Publishing Company, Incorporated",3,"['Nutrition', 'Food allergy', 'Casein-free diet', 'Nutritional aspects', 'Gluten-free diet', 'Autism', 'Autistic children', 'Diet therapy', 'Recipes', 'Cooking']",no_ebook,['eng'],2016,0
9.78147E+12,Stan and Nan (kfa),Sarah LIPPETT,2016,,Penguin Random House,1,[],no_ebook,['eng'],2016,0
9.7808E+12,Torah Ethics and Early Christian Identity,Susan J. Wendel,2016,285,"Eerdmans Publishing Company, William B.",2,"['Bible, criticism, interpretation, etc.', 'Ethics in the bible', 'Christianity and other religions, judaism', 'Judaism, relations, christianity', 'Jewish ethics', 'Criticism, interpretation', 'Christianity and other religions', 'Judaism', 'Relations', 'Christianity']",no_ebook,['eng'],2016,0
9.78153E+12,Space Adventures # 27,Charlton Comics,2016,36,CreateSpace Independent Publishing Platform,1,[],no_ebook,['eng'],2016,0
9.78173E+12,Come Lord Jesus,Kris Camealy,2016,148,"Refine Media, LLC",3,"['Religion', 'Family']",no_ebook,['eng'],2016,0
9.78086E+12,Microsoft Office 2016 explained,Noel Kantaris,2016,,Bernard Babani (Publishing) Ltd.,1,"['Integrated software', 'Logiciels intégrés', 'Microsoft Office']",borrowable,['eng'],2016,0
9.78144E+12,Ben-Gurion,Avi Shilon,2016,282,"Rowman & Littlefield Publishers, Incorporated",2,"['Prime ministers', 'Israel, biography', 'Biography']",no_ebook,['eng'],2016,0
9.78023E+12,Midnight Basketball,Douglas Hartmann,2016,304,University of Chicago Press,3,"['Crime prevention', 'Juvenile delinquency', 'Basketball', 'Youth, united states', 'Recreation and juvenile delinquency', 'Urban youth', 'Government policy', 'Youth league basketball']",no_ebook,['eng'],2016,0
